Gmt time,Open,High,Low,Close,Volume
28.12.2020 00:51:00.000,1.28564,1.28564,1.28549,1.28551,29.35
28.12.2020 00:52:00.000,1.28545,1.28562,1.28544,1.28560,44.04
28.12.2020 00:53:00.000,1.28560,1.28562,1.28537,1.28541,46.6
28.12.2020 00:54:00.000,1.28540,1.28540,1.28509,1.28525,109.45
28.12.2020 00:55:00.000,1.28537,1.28554,1.28522,1.28527,88.11
28.12.2020 00:56:00.000,1.28526,1.28533,1.28517,1.28519,46.69
28.12.2020 00:57:00.000,1.28527,1.28534,1.28514,1.28519,27.77
28.12.2020 00:58:00.000,1.28516,1.28516,1.28509,1.28510,48.07
28.12.2020 00:59:00.000,1.28511,1.28515,1.28505,1.28505,80.51
28.12.2020 01:00:00.000,1.28505,1.28505,1.28458,1.28482,156.45
28.12.2020 01:01:00.000,1.28480,1.28506,1.28477,1.28500,77.36
28.12.2020 01:02:00.000,1.28502,1.28533,1.28501,1.28513,107.43
28.12.2020 01:03:00.000,1.28512,1.28513,1.28488,1.28493,173.3
28.12.2020 01:04:00.000,1.28492,1.28497,1.28487,1.28489,162.56
28.12.2020 01:05:00.000,1.28488,1.28509,1.28487,1.28498,230.08
28.12.2020 01:06:00.000,1.28499,1.28500,1.28475,1.28488,141.98
28.12.2020 01:07:00.000,1.28487,1.28504,1.28482,1.28504,130.74
28.12.2020 01:08:00.000,1.28505,1.28512,1.28487,1.28490,92.07
28.12.2020 01:09:00.000,1.28490,1.28501,1.28485,1.28485,47.54
28.12.2020 01:10:00.000,1.28483,1.28509,1.28481,1.28498,72.93
28.12.2020 01:11:00.000,1.28495,1.28495,1.28468,1.28471,120.73
28.12.2020 01:12:00.000,1.28476,1.28479,1.28466,1.28475,119.64
28.12.2020 01:13:00.000,1.28475,1.28475,1.28434,1.28440,99.2
28.12.2020 01:14:00.000,1.28440,1.28459,1.28440,1.28444,120.29
28.12.2020 01:15:00.000,1.28444,1.28486,1.28444,1.28481,137.59
28.12.2020 01:16:00.000,1.28477,1.28504,1.28476,1.28480,113.7
28.12.2020 01:17:00.000,1.28480,1.28492,1.28479,1.28481,130.14
28.12.2020 01:18:00.000,1.28481,1.28505,1.28479,1.28504,135.33
28.12.2020 01:19:00.000,1.28504,1.28506,1.28484,1.28486,114.11
28.12.2020 01:20:00.000,1.28485,1.28497,1.28475,1.28478,105.76
28.12.2020 01:21:00.000,1.28479,1.28486,1.28477,1.28483,90.54
28.12.2020 01:22:00.000,1.28483,1.28494,1.28483,1.28488,51.53
28.12.2020 01:23:00.000,1.28485,1.28489,1.28466,1.28466,96.79
28.12.2020 01:24:00.000,1.28466,1.28469,1.28445,1.28452,69.43
28.12.2020 01:25:00.000,1.28454,1.28464,1.28450,1.28452,83.78
28.12.2020 01:26:00.000,1.28451,1.28452,1.28427,1.28434,86.84
28.12.2020 01:27:00.000,1.28433,1.28446,1.28428,1.28443,105.43
28.12.2020 01:28:00.000,1.28444,1.28446,1.28430,1.28445,100.08
28.12.2020 01:29:00.000,1.28445,1.28445,1.28432,1.28435,84.33
28.12.2020 01:30:00.000,1.28435,1.28447,1.28435,1.28438,64.64
28.12.2020 01:31:00.000,1.28444,1.28457,1.28440,1.28453,86.05
28.12.2020 01:32:00.000,1.28453,1.28462,1.28448,1.28457,90.5
28.12.2020 01:33:00.000,1.28459,1.28466,1.28449,1.28457,64
28.12.2020 01:34:00.000,1.28458,1.28463,1.28440,1.28442,77
28.12.2020 01:35:00.000,1.28446,1.28451,1.28438,1.28441,54.5
28.12.2020 01:36:00.000,1.28446,1.28462,1.28446,1.28453,80.5
28.12.2020 01:37:00.000,1.28451,1.28451,1.28433,1.28433,51.5
28.12.2020 01:38:00.000,1.28435,1.28440,1.28427,1.28431,60
28.12.2020 01:39:00.000,1.28429,1.28432,1.28426,1.28429,52
28.12.2020 01:40:00.000,1.28429,1.28432,1.28422,1.28430,32.5
28.12.2020 01:41:00.000,1.28430,1.28431,1.28428,1.28428,12
28.12.2020 01:42:00.000,1.28427,1.28431,1.28421,1.28430,41.5
28.12.2020 01:43:00.000,1.28431,1.28449,1.28431,1.28437,41.7
28.12.2020 01:44:00.000,1.28440,1.28459,1.28440,1.28459,73.71
28.12.2020 01:45:00.000,1.28460,1.28461,1.28439,1.28453,60.02
28.12.2020 01:46:00.000,1.28451,1.28469,1.28449,1.28460,42.97
28.12.2020 01:47:00.000,1.28459,1.28467,1.28449,1.28467,67.2
28.12.2020 01:48:00.000,1.28469,1.28469,1.28458,1.28467,40.5
28.12.2020 01:49:00.000,1.28468,1.28479,1.28466,1.28466,47.79
28.12.2020 01:50:00.000,1.28466,1.28476,1.28465,1.28469,31.23
28.12.2020 01:51:00.000,1.28467,1.28470,1.28453,1.28461,28.91
28.12.2020 01:52:00.000,1.28460,1.28460,1.28441,1.28441,59.74
28.12.2020 01:53:00.000,1.28443,1.28460,1.28443,1.28458,26.54
28.12.2020 01:54:00.000,1.28459,1.28474,1.28458,1.28471,51.9
28.12.2020 01:55:00.000,1.28469,1.28469,1.28449,1.28461,80.55
28.12.2020 01:56:00.000,1.28461,1.28461,1.28452,1.28458,54.21
28.12.2020 01:57:00.000,1.28459,1.28462,1.28454,1.28455,28.92
28.12.2020 01:58:00.000,1.28457,1.28466,1.28453,1.28453,36.99
28.12.2020 01:59:00.000,1.28455,1.28461,1.28454,1.28461,39.07
28.12.2020 02:00:00.000,1.28460,1.28466,1.28457,1.28457,65.24
28.12.2020 02:01:00.000,1.28457,1.28469,1.28457,1.28468,32.07
28.12.2020 02:02:00.000,1.28467,1.28477,1.28467,1.28473,65.35
28.12.2020 02:03:00.000,1.28473,1.28474,1.28471,1.28473,22.78
28.12.2020 02:04:00.000,1.28474,1.28481,1.28459,1.28465,58.24
28.12.2020 02:05:00.000,1.28464,1.28466,1.28434,1.28435,147.59
28.12.2020 02:06:00.000,1.28434,1.28443,1.28417,1.28425,87.82
28.12.2020 02:07:00.000,1.28426,1.28449,1.28425,1.28444,71.29
28.12.2020 02:08:00.000,1.28446,1.28448,1.28433,1.28434,26.31
28.12.2020 02:09:00.000,1.28435,1.28445,1.28431,1.28445,35.53
28.12.2020 02:10:00.000,1.28445,1.28448,1.28438,1.28447,74.47
28.12.2020 02:11:00.000,1.28445,1.28445,1.28424,1.28426,68.9
28.12.2020 02:12:00.000,1.28425,1.28433,1.28418,1.28419,63.58
28.12.2020 02:13:00.000,1.28419,1.28431,1.28417,1.28419,42.57
28.12.2020 02:14:00.000,1.28421,1.28424,1.28409,1.28411,55.2
28.12.2020 02:15:00.000,1.28410,1.28415,1.28408,1.28414,84.09
28.12.2020 02:16:00.000,1.28415,1.28432,1.28410,1.28431,73.23
28.12.2020 02:17:00.000,1.28431,1.28435,1.28428,1.28428,21.5
28.12.2020 02:18:00.000,1.28429,1.28437,1.28422,1.28435,40.5
28.12.2020 02:19:00.000,1.28435,1.28435,1.28415,1.28418,21.12
28.12.2020 02:20:00.000,1.28415,1.28419,1.28409,1.28412,49.5
28.12.2020 02:21:00.000,1.28413,1.28414,1.28397,1.28401,34.6
28.12.2020 02:22:00.000,1.28402,1.28402,1.28393,1.28394,18.5
28.12.2020 02:23:00.000,1.28393,1.28397,1.28388,1.28389,27
28.12.2020 02:24:00.000,1.28390,1.28416,1.28390,1.28410,38.5
28.12.2020 02:25:00.000,1.28409,1.28437,1.28407,1.28436,43.5
28.12.2020 02:26:00.000,1.28438,1.28439,1.28421,1.28436,38.75
28.12.2020 02:27:00.000,1.28438,1.28445,1.28430,1.28445,24
28.12.2020 02:28:00.000,1.28446,1.28446,1.28430,1.28433,17.07
28.12.2020 02:29:00.000,1.28437,1.28444,1.28437,1.28438,26
28.12.2020 02:30:00.000,1.28442,1.28442,1.28430,1.28430,13.5
28.12.2020 02:31:00.000,1.28437,1.28456,1.28437,1.28456,21.5
28.12.2020 02:32:00.000,1.28455,1.28460,1.28447,1.28447,24
28.12.2020 02:33:00.000,1.28446,1.28451,1.28430,1.28451,29.35
28.12.2020 02:34:00.000,1.28453,1.28464,1.28452,1.28457,34
28.12.2020 02:35:00.000,1.28456,1.28462,1.28447,1.28456,50.02
28.12.2020 02:36:00.000,1.28454,1.28454,1.28449,1.28452,31.6
28.12.2020 02:37:00.000,1.28453,1.28454,1.28450,1.28450,14.6
28.12.2020 02:38:00.000,1.28450,1.28473,1.28449,1.28472,41.9
28.12.2020 02:39:00.000,1.28473,1.28473,1.28457,1.28464,48.5
28.12.2020 02:40:00.000,1.28466,1.28470,1.28449,1.28461,54.5
28.12.2020 02:41:00.000,1.28462,1.28463,1.28459,1.28460,22
28.12.2020 02:42:00.000,1.28461,1.28463,1.28453,1.28463,37
28.12.2020 02:43:00.000,1.28462,1.28462,1.28454,1.28454,17.6
28.12.2020 02:44:00.000,1.28455,1.28455,1.28454,1.28455,18
28.12.2020 02:45:00.000,1.28454,1.28463,1.28450,1.28461,30
28.12.2020 02:46:00.000,1.28462,1.28462,1.28453,1.28457,49.7
28.12.2020 02:47:00.000,1.28457,1.28462,1.28457,1.28459,35.12
28.12.2020 02:48:00.000,1.28459,1.28460,1.28442,1.28442,22.16
28.12.2020 02:49:00.000,1.28442,1.28447,1.28436,1.28437,58.75
28.12.2020 02:50:00.000,1.28436,1.28451,1.28436,1.28447,35
28.12.2020 02:51:00.000,1.28447,1.28448,1.28446,1.28446,8.44
28.12.2020 02:52:00.000,1.28447,1.28454,1.28445,1.28446,32.81
28.12.2020 02:53:00.000,1.28446,1.28453,1.28441,1.28450,44.95
28.12.2020 02:54:00.000,1.28449,1.28452,1.28445,1.28448,36.66
28.12.2020 02:55:00.000,1.28447,1.28449,1.28444,1.28444,45.06
28.12.2020 02:56:00.000,1.28448,1.28480,1.28448,1.28476,42.1
28.12.2020 02:57:00.000,1.28475,1.28476,1.28459,1.28459,21.01
28.12.2020 02:58:00.000,1.28464,1.28466,1.28456,1.28456,33.72
28.12.2020 02:59:00.000,1.28456,1.28468,1.28456,1.28468,15.23
28.12.2020 03:00:00.000,1.28468,1.28479,1.28464,1.28468,47.32
28.12.2020 03:01:00.000,1.28467,1.28469,1.28461,1.28468,23
28.12.2020 03:02:00.000,1.28468,1.28473,1.28467,1.28473,25.62
28.12.2020 03:03:00.000,1.28473,1.28473,1.28460,1.28460,35
28.12.2020 03:04:00.000,1.28460,1.28462,1.28451,1.28452,37.07
28.12.2020 03:05:00.000,1.28453,1.28471,1.28453,1.28471,47.5
28.12.2020 03:06:00.000,1.28471,1.28472,1.28462,1.28467,35.5
28.12.2020 03:07:00.000,1.28470,1.28472,1.28458,1.28458,35.26
28.12.2020 03:08:00.000,1.28459,1.28473,1.28459,1.28469,19.65
28.12.2020 03:09:00.000,1.28471,1.28494,1.28471,1.28491,32.12
28.12.2020 03:10:00.000,1.28492,1.28493,1.28482,1.28488,29.43
28.12.2020 03:11:00.000,1.28489,1.28489,1.28466,1.28466,27.8
28.12.2020 03:12:00.000,1.28470,1.28473,1.28461,1.28466,41.52
28.12.2020 03:13:00.000,1.28466,1.28476,1.28466,1.28474,23.28
28.12.2020 03:14:00.000,1.28472,1.28472,1.28457,1.28462,28.03
28.12.2020 03:15:00.000,1.28461,1.28461,1.28458,1.28459,15.65
28.12.2020 03:16:00.000,1.28460,1.28465,1.28457,1.28458,40.49
28.12.2020 03:17:00.000,1.28458,1.28459,1.28455,1.28458,23.73
28.12.2020 03:18:00.000,1.28461,1.28468,1.28457,1.28460,38.13
28.12.2020 03:19:00.000,1.28460,1.28465,1.28454,1.28462,32.05
28.12.2020 03:20:00.000,1.28464,1.28465,1.28457,1.28458,29.47
28.12.2020 03:21:00.000,1.28462,1.28464,1.28457,1.28457,29.75
28.12.2020 03:22:00.000,1.28458,1.28468,1.28458,1.28467,42.35
28.12.2020 03:23:00.000,1.28466,1.28468,1.28461,1.28461,33.03
28.12.2020 03:24:00.000,1.28459,1.28460,1.28449,1.28456,20.94
28.12.2020 03:25:00.000,1.28456,1.28456,1.28441,1.28441,27.82
28.12.2020 03:26:00.000,1.28439,1.28447,1.28438,1.28444,60.39
28.12.2020 03:27:00.000,1.28446,1.28449,1.28440,1.28444,75.66
28.12.2020 03:28:00.000,1.28445,1.28448,1.28444,1.28444,15.44
28.12.2020 03:29:00.000,1.28443,1.28444,1.28422,1.28430,125.52
28.12.2020 03:30:00.000,1.28429,1.28429,1.28422,1.28424,55.67
28.12.2020 03:31:00.000,1.28425,1.28431,1.28421,1.28421,52.73
28.12.2020 03:32:00.000,1.28421,1.28424,1.28416,1.28416,43.94
28.12.2020 03:33:00.000,1.28425,1.28441,1.28425,1.28436,67.19
28.12.2020 03:34:00.000,1.28436,1.28439,1.28436,1.28436,30.71
28.12.2020 03:35:00.000,1.28437,1.28437,1.28423,1.28426,28.29
28.12.2020 03:36:00.000,1.28427,1.28431,1.28427,1.28429,7.19
28.12.2020 03:37:00.000,1.28432,1.28438,1.28432,1.28437,23.74
28.12.2020 03:38:00.000,1.28436,1.28436,1.28426,1.28430,36.15
28.12.2020 03:39:00.000,1.28431,1.28439,1.28431,1.28432,23.18
28.12.2020 03:40:00.000,1.28432,1.28464,1.28432,1.28463,26.7
28.12.2020 03:41:00.000,1.28463,1.28464,1.28457,1.28462,29.65
28.12.2020 03:42:00.000,1.28461,1.28472,1.28460,1.28462,18.22
28.12.2020 03:43:00.000,1.28460,1.28493,1.28459,1.28493,34.25
28.12.2020 03:44:00.000,1.28486,1.28495,1.28485,1.28485,23.45
28.12.2020 03:45:00.000,1.28486,1.28487,1.28486,1.28487,20.64
28.12.2020 03:46:00.000,1.28487,1.28488,1.28471,1.28488,25.57
28.12.2020 03:47:00.000,1.28490,1.28492,1.28479,1.28491,27.7
28.12.2020 03:48:00.000,1.28490,1.28497,1.28474,1.28478,52.65
28.12.2020 03:49:00.000,1.28478,1.28481,1.28473,1.28474,25.43
28.12.2020 03:50:00.000,1.28468,1.28472,1.28465,1.28472,51.44
28.12.2020 03:51:00.000,1.28472,1.28474,1.28460,1.28460,44.33
28.12.2020 03:52:00.000,1.28462,1.28481,1.28461,1.28481,42.52
28.12.2020 03:53:00.000,1.28481,1.28490,1.28473,1.28489,19.76
28.12.2020 03:54:00.000,1.28489,1.28490,1.28482,1.28489,27.44
28.12.2020 03:55:00.000,1.28486,1.28513,1.28486,1.28506,45.84
28.12.2020 03:56:00.000,1.28505,1.28507,1.28499,1.28506,49.49
28.12.2020 03:57:00.000,1.28507,1.28518,1.28506,1.28512,73.41
28.12.2020 03:58:00.000,1.28514,1.28524,1.28513,1.28518,46.51
28.12.2020 03:59:00.000,1.28517,1.28524,1.28517,1.28524,61.72
28.12.2020 04:00:00.000,1.28522,1.28524,1.28516,1.28524,18.06
28.12.2020 04:01:00.000,1.28524,1.28534,1.28523,1.28534,33.14
28.12.2020 04:02:00.000,1.28531,1.28533,1.28527,1.28533,58.06
28.12.2020 04:03:00.000,1.28533,1.28565,1.28533,1.28565,81.02
28.12.2020 04:04:00.000,1.28567,1.28572,1.28565,1.28565,30.44
28.12.2020 04:05:00.000,1.28562,1.28562,1.28546,1.28548,16.36
28.12.2020 04:06:00.000,1.28549,1.28563,1.28549,1.28560,19.6
28.12.2020 04:07:00.000,1.28560,1.28560,1.28536,1.28537,45.92
28.12.2020 04:08:00.000,1.28537,1.28544,1.28536,1.28537,37.19
28.12.2020 04:09:00.000,1.28536,1.28547,1.28536,1.28544,34.63
28.12.2020 04:10:00.000,1.28543,1.28543,1.28536,1.28536,36.53
28.12.2020 04:11:00.000,1.28536,1.28547,1.28536,1.28546,17.18
28.12.2020 04:12:00.000,1.28552,1.28555,1.28546,1.28553,44.68
28.12.2020 04:13:00.000,1.28553,1.28560,1.28552,1.28553,33.77
28.12.2020 04:14:00.000,1.28554,1.28563,1.28552,1.28557,38.62
28.12.2020 04:15:00.000,1.28555,1.28555,1.28539,1.28540,14.75
28.12.2020 04:16:00.000,1.28539,1.28539,1.28526,1.28526,11.1
28.12.2020 04:17:00.000,1.28520,1.28521,1.28516,1.28519,20.94
28.12.2020 04:18:00.000,1.28520,1.28528,1.28496,1.28497,45.69
28.12.2020 04:19:00.000,1.28498,1.28498,1.28487,1.28493,27.56
28.12.2020 04:20:00.000,1.28491,1.28494,1.28479,1.28480,42.99
28.12.2020 04:21:00.000,1.28481,1.28485,1.28478,1.28480,18.6
28.12.2020 04:22:00.000,1.28478,1.28478,1.28465,1.28478,31.41
28.12.2020 04:23:00.000,1.28486,1.28486,1.28475,1.28479,13.94
28.12.2020 04:24:00.000,1.28479,1.28487,1.28479,1.28480,10.5
28.12.2020 04:25:00.000,1.28478,1.28478,1.28456,1.28468,14.56
28.12.2020 04:26:00.000,1.28466,1.28470,1.28465,1.28470,5
28.12.2020 04:27:00.000,1.28470,1.28472,1.28455,1.28456,12
28.12.2020 04:28:00.000,1.28455,1.28461,1.28454,1.28456,16.7
28.12.2020 04:29:00.000,1.28455,1.28455,1.28446,1.28447,18.99
28.12.2020 04:30:00.000,1.28446,1.28447,1.28434,1.28444,35.64
28.12.2020 04:31:00.000,1.28445,1.28449,1.28445,1.28448,7
28.12.2020 04:32:00.000,1.28447,1.28454,1.28445,1.28446,23.75
28.12.2020 04:33:00.000,1.28447,1.28450,1.28447,1.28448,13
28.12.2020 04:34:00.000,1.28450,1.28455,1.28445,1.28445,17.5
28.12.2020 04:35:00.000,1.28445,1.28445,1.28445,1.28445,1
28.12.2020 04:36:00.000,1.28445,1.28445,1.28439,1.28441,8
28.12.2020 04:37:00.000,1.28444,1.28446,1.28444,1.28444,10.37
28.12.2020 04:38:00.000,1.28447,1.28448,1.28447,1.28447,13
28.12.2020 04:39:00.000,1.28445,1.28446,1.28445,1.28445,9
28.12.2020 04:40:00.000,1.28445,1.28446,1.28445,1.28446,11
28.12.2020 04:41:00.000,1.28445,1.28445,1.28445,1.28445,5
28.12.2020 04:42:00.000,1.28444,1.28448,1.28444,1.28448,10
28.12.2020 04:43:00.000,1.28447,1.28448,1.28443,1.28448,17.5
28.12.2020 04:44:00.000,1.28447,1.28448,1.28445,1.28445,13.12
28.12.2020 04:45:00.000,1.28443,1.28449,1.28441,1.28448,32.11
28.12.2020 04:46:00.000,1.28447,1.28451,1.28447,1.28448,10
28.12.2020 04:47:00.000,1.28447,1.28448,1.28439,1.28440,16.81
28.12.2020 04:48:00.000,1.28441,1.28441,1.28436,1.28437,20.25
28.12.2020 04:49:00.000,1.28436,1.28438,1.28436,1.28438,4.44
28.12.2020 04:50:00.000,1.28438,1.28438,1.28436,1.28438,3.5
28.12.2020 04:51:00.000,1.28437,1.28439,1.28436,1.28439,6
28.12.2020 04:52:00.000,1.28439,1.28439,1.28438,1.28438,3
28.12.2020 04:53:00.000,1.28440,1.28441,1.28436,1.28437,18.12
28.12.2020 04:54:00.000,1.28439,1.28440,1.28439,1.28440,7
28.12.2020 04:55:00.000,1.28439,1.28439,1.28439,1.28439,1
28.12.2020 04:56:00.000,1.28441,1.28449,1.28441,1.28448,7.5
28.12.2020 04:57:00.000,1.28448,1.28453,1.28448,1.28449,11.19
28.12.2020 04:58:00.000,1.28448,1.28450,1.28445,1.28446,10
28.12.2020 04:59:00.000,1.28443,1.28443,1.28438,1.28440,22.94
28.12.2020 05:00:00.000,1.28438,1.28457,1.28438,1.28451,63.5
28.12.2020 05:01:00.000,1.28455,1.28472,1.28455,1.28469,56.55
28.12.2020 05:02:00.000,1.28468,1.28471,1.28460,1.28460,23.06
28.12.2020 05:03:00.000,1.28461,1.28465,1.28459,1.28459,24.5
28.12.2020 05:04:00.000,1.28458,1.28461,1.28457,1.28459,13
28.12.2020 05:05:00.000,1.28461,1.28467,1.28459,1.28459,38
28.12.2020 05:06:00.000,1.28459,1.28459,1.28456,1.28456,13.5
28.12.2020 05:07:00.000,1.28456,1.28457,1.28456,1.28456,17.5
28.12.2020 05:08:00.000,1.28456,1.28457,1.28456,1.28456,14.5
28.12.2020 05:09:00.000,1.28457,1.28457,1.28456,1.28456,3
28.12.2020 05:10:00.000,1.28449,1.28451,1.28446,1.28449,28.5
28.12.2020 05:11:00.000,1.28449,1.28449,1.28448,1.28448,10
28.12.2020 05:12:00.000,1.28448,1.28448,1.28448,1.28448,0
28.12.2020 05:13:00.000,1.28446,1.28447,1.28446,1.28447,10
28.12.2020 05:14:00.000,1.28446,1.28446,1.28436,1.28436,21.38
28.12.2020 05:15:00.000,1.28435,1.28439,1.28431,1.28439,33
28.12.2020 05:16:00.000,1.28438,1.28439,1.28431,1.28439,19.5
28.12.2020 05:17:00.000,1.28434,1.28434,1.28431,1.28431,9
28.12.2020 05:18:00.000,1.28431,1.28431,1.28427,1.28428,15
28.12.2020 05:19:00.000,1.28429,1.28429,1.28426,1.28429,9.5
28.12.2020 05:20:00.000,1.28429,1.28429,1.28429,1.28429,3
28.12.2020 05:21:00.000,1.28428,1.28429,1.28425,1.28425,18
28.12.2020 05:22:00.000,1.28424,1.28427,1.28417,1.28419,21
28.12.2020 05:23:00.000,1.28418,1.28420,1.28417,1.28418,23
28.12.2020 05:24:00.000,1.28418,1.28423,1.28418,1.28422,20
28.12.2020 05:25:00.000,1.28422,1.28422,1.28409,1.28410,21
28.12.2020 05:26:00.000,1.28411,1.28411,1.28409,1.28409,9
28.12.2020 05:27:00.000,1.28412,1.28413,1.28412,1.28413,4
28.12.2020 05:28:00.000,1.28414,1.28414,1.28413,1.28413,4
28.12.2020 05:29:00.000,1.28411,1.28411,1.28408,1.28409,14
28.12.2020 05:30:00.000,1.28409,1.28425,1.28409,1.28424,41.25
28.12.2020 05:31:00.000,1.28425,1.28425,1.28416,1.28420,44.75
28.12.2020 05:32:00.000,1.28421,1.28425,1.28417,1.28421,34.5
28.12.2020 05:33:00.000,1.28420,1.28420,1.28416,1.28417,47.25
28.12.2020 05:34:00.000,1.28417,1.28417,1.28411,1.28415,28
28.12.2020 05:35:00.000,1.28415,1.28415,1.28412,1.28413,28
28.12.2020 05:36:00.000,1.28414,1.28416,1.28406,1.28408,32.87
28.12.2020 05:37:00.000,1.28406,1.28408,1.28406,1.28406,40.75
28.12.2020 05:38:00.000,1.28406,1.28408,1.28406,1.28406,40.26
28.12.2020 05:39:00.000,1.28407,1.28408,1.28406,1.28407,16.13
28.12.2020 05:40:00.000,1.28414,1.28431,1.28413,1.28431,96.56
28.12.2020 05:41:00.000,1.28432,1.28433,1.28423,1.28423,59.93
28.12.2020 05:42:00.000,1.28422,1.28422,1.28413,1.28413,37.5
28.12.2020 05:43:00.000,1.28414,1.28430,1.28413,1.28428,46.11
28.12.2020 05:44:00.000,1.28424,1.28432,1.28424,1.28429,37.61
28.12.2020 05:45:00.000,1.28429,1.28431,1.28423,1.28423,61.57
28.12.2020 05:46:00.000,1.28423,1.28432,1.28423,1.28430,34.75
28.12.2020 05:47:00.000,1.28429,1.28433,1.28429,1.28433,23
28.12.2020 05:48:00.000,1.28436,1.28438,1.28427,1.28428,37.75
28.12.2020 05:49:00.000,1.28429,1.28429,1.28414,1.28415,42.56
28.12.2020 05:50:00.000,1.28417,1.28417,1.28407,1.28408,35.32
28.12.2020 05:51:00.000,1.28408,1.28408,1.28406,1.28406,13.5
28.12.2020 05:52:00.000,1.28406,1.28407,1.28406,1.28406,10.5
28.12.2020 05:53:00.000,1.28406,1.28414,1.28406,1.28414,29.27
28.12.2020 05:54:00.000,1.28414,1.28419,1.28410,1.28411,14.63
28.12.2020 05:55:00.000,1.28411,1.28413,1.28408,1.28410,22.5
28.12.2020 05:56:00.000,1.28407,1.28414,1.28406,1.28414,14.12
28.12.2020 05:57:00.000,1.28415,1.28417,1.28408,1.28408,22.63
28.12.2020 05:58:00.000,1.28412,1.28412,1.28389,1.28392,82.76
28.12.2020 05:59:00.000,1.28391,1.28397,1.28391,1.28394,28.75
28.12.2020 06:00:00.000,1.28390,1.28393,1.28386,1.28390,61.5
