Gmt time,Open,High,Low,Close,Volume
29.12.2020 01:19:00.000,1.28389,1.28389,1.28388,1.28388,2.5
29.12.2020 01:20:00.000,1.28384,1.28387,1.28356,1.28364,38.8
29.12.2020 01:21:00.000,1.28363,1.28371,1.28356,1.28359,46.55
29.12.2020 01:22:00.000,1.28357,1.28361,1.28351,1.28354,33.66
29.12.2020 01:23:00.000,1.28356,1.28372,1.28355,1.28372,48.39
29.12.2020 01:24:00.000,1.28371,1.28372,1.28367,1.28367,14.2
29.12.2020 01:25:00.000,1.28365,1.28365,1.28358,1.28363,28.25
29.12.2020 01:26:00.000,1.28361,1.28361,1.28354,1.28354,23.32
29.12.2020 01:27:00.000,1.28355,1.28362,1.28351,1.28362,36.82
29.12.2020 01:28:00.000,1.28360,1.28363,1.28354,1.28354,18.7
29.12.2020 01:29:00.000,1.28354,1.28363,1.28354,1.28358,39.41
29.12.2020 01:30:00.000,1.28355,1.28364,1.28354,1.28354,28.14
29.12.2020 01:31:00.000,1.28355,1.28358,1.28354,1.28356,14.34
29.12.2020 01:32:00.000,1.28355,1.28363,1.28351,1.28354,27.47
29.12.2020 01:33:00.000,1.28354,1.28361,1.28353,1.28358,29.76
29.12.2020 01:34:00.000,1.28361,1.28362,1.28359,1.28361,10.27
29.12.2020 01:35:00.000,1.28358,1.28363,1.28354,1.28359,27.86
29.12.2020 01:36:00.000,1.28359,1.28361,1.28347,1.28347,50.73
29.12.2020 01:37:00.000,1.28349,1.28358,1.28347,1.28358,36.86
29.12.2020 01:38:00.000,1.28356,1.28360,1.28353,1.28356,47.49
29.12.2020 01:39:00.000,1.28354,1.28357,1.28353,1.28355,31.8
29.12.2020 01:40:00.000,1.28353,1.28358,1.28353,1.28356,60.08
29.12.2020 01:41:00.000,1.28355,1.28358,1.28353,1.28357,42.85
29.12.2020 01:42:00.000,1.28358,1.28358,1.28348,1.28349,24.84
29.12.2020 01:43:00.000,1.28351,1.28353,1.28350,1.28352,10.3
29.12.2020 01:44:00.000,1.28351,1.28357,1.28351,1.28356,11.9
29.12.2020 01:45:00.000,1.28355,1.28357,1.28323,1.28323,52.13
29.12.2020 01:46:00.000,1.28326,1.28332,1.28318,1.28318,32.03
29.12.2020 01:47:00.000,1.28319,1.28334,1.28319,1.28334,44.72
29.12.2020 01:48:00.000,1.28334,1.28334,1.28318,1.28332,40.34
29.12.2020 01:49:00.000,1.28332,1.28339,1.28332,1.28338,34.91
29.12.2020 01:50:00.000,1.28341,1.28341,1.28324,1.28327,57.46
29.12.2020 01:51:00.000,1.28328,1.28342,1.28328,1.28342,21.15
29.12.2020 01:52:00.000,1.28341,1.28342,1.28338,1.28340,33.88
29.12.2020 01:53:00.000,1.28340,1.28340,1.28325,1.28325,41.62
29.12.2020 01:54:00.000,1.28326,1.28334,1.28325,1.28331,35.37
29.12.2020 01:55:00.000,1.28331,1.28339,1.28322,1.28332,61.42
29.12.2020 01:56:00.000,1.28333,1.28341,1.28328,1.28340,42.75
29.12.2020 01:57:00.000,1.28339,1.28341,1.28321,1.28322,40.24
29.12.2020 01:58:00.000,1.28321,1.28329,1.28318,1.28329,37.88
29.12.2020 01:59:00.000,1.28333,1.28350,1.28333,1.28341,59.24
29.12.2020 02:00:00.000,1.28346,1.28366,1.28346,1.28364,67.12
29.12.2020 02:01:00.000,1.28364,1.28371,1.28354,1.28366,80.31
29.12.2020 02:02:00.000,1.28367,1.28372,1.28365,1.28369,37.51
29.12.2020 02:03:00.000,1.28367,1.28380,1.28367,1.28378,33.05
29.12.2020 02:04:00.000,1.28379,1.28384,1.28377,1.28377,17.79
29.12.2020 02:05:00.000,1.28376,1.28378,1.28374,1.28378,18.6
29.12.2020 02:06:00.000,1.28377,1.28378,1.28362,1.28362,33.23
29.12.2020 02:07:00.000,1.28366,1.28367,1.28363,1.28363,7.5
29.12.2020 02:08:00.000,1.28364,1.28364,1.28354,1.28360,46.22
29.12.2020 02:09:00.000,1.28361,1.28361,1.28340,1.28346,39.56
29.12.2020 02:10:00.000,1.28351,1.28355,1.28338,1.28338,23.37
29.12.2020 02:11:00.000,1.28337,1.28338,1.28322,1.28331,43.5
29.12.2020 02:12:00.000,1.28331,1.28338,1.28331,1.28336,30
29.12.2020 02:13:00.000,1.28339,1.28341,1.28335,1.28338,23.25
29.12.2020 02:14:00.000,1.28339,1.28347,1.28339,1.28346,6
29.12.2020 02:15:00.000,1.28344,1.28345,1.28337,1.28340,14
29.12.2020 02:16:00.000,1.28338,1.28348,1.28331,1.28331,33.62
29.12.2020 02:17:00.000,1.28332,1.28342,1.28330,1.28335,27
29.12.2020 02:18:00.000,1.28335,1.28335,1.28327,1.28328,14.12
29.12.2020 02:19:00.000,1.28329,1.28331,1.28327,1.28330,14
29.12.2020 02:20:00.000,1.28330,1.28339,1.28329,1.28329,20.57
29.12.2020 02:21:00.000,1.28328,1.28331,1.28323,1.28330,28.99
29.12.2020 02:22:00.000,1.28331,1.28339,1.28327,1.28335,43.56
29.12.2020 02:23:00.000,1.28337,1.28342,1.28337,1.28338,14.86
29.12.2020 02:24:00.000,1.28339,1.28341,1.28337,1.28337,20.9
29.12.2020 02:25:00.000,1.28337,1.28338,1.28337,1.28338,5.27
29.12.2020 02:26:00.000,1.28341,1.28342,1.28337,1.28338,19.31
29.12.2020 02:27:00.000,1.28343,1.28344,1.28321,1.28322,31.82
29.12.2020 02:28:00.000,1.28320,1.28321,1.28320,1.28321,46.03
29.12.2020 02:29:00.000,1.28320,1.28320,1.28315,1.28317,16.56
29.12.2020 02:30:00.000,1.28318,1.28320,1.28314,1.28316,53.28
29.12.2020 02:31:00.000,1.28314,1.28318,1.28303,1.28307,55.51
29.12.2020 02:32:00.000,1.28304,1.28310,1.28304,1.28308,28.71
29.12.2020 02:33:00.000,1.28307,1.28310,1.28304,1.28308,19.77
29.12.2020 02:34:00.000,1.28310,1.28310,1.28303,1.28307,30.89
29.12.2020 02:35:00.000,1.28307,1.28311,1.28304,1.28311,21.99
29.12.2020 02:36:00.000,1.28312,1.28315,1.28304,1.28308,35.37
29.12.2020 02:37:00.000,1.28312,1.28312,1.28303,1.28303,7.24
29.12.2020 02:38:00.000,1.28303,1.28305,1.28295,1.28304,30.25
29.12.2020 02:39:00.000,1.28302,1.28302,1.28294,1.28295,14.12
29.12.2020 02:40:00.000,1.28294,1.28294,1.28283,1.28284,42.59
29.12.2020 02:41:00.000,1.28283,1.28283,1.28261,1.28271,38.83
29.12.2020 02:42:00.000,1.28270,1.28281,1.28266,1.28281,29
29.12.2020 02:43:00.000,1.28282,1.28290,1.28282,1.28287,19.32
29.12.2020 02:44:00.000,1.28288,1.28293,1.28280,1.28288,42.88
29.12.2020 02:45:00.000,1.28288,1.28289,1.28285,1.28287,11.97
29.12.2020 02:46:00.000,1.28289,1.28311,1.28286,1.28308,35.17
29.12.2020 02:47:00.000,1.28306,1.28313,1.28305,1.28312,19.75
29.12.2020 02:48:00.000,1.28313,1.28317,1.28303,1.28308,32.76
29.12.2020 02:49:00.000,1.28306,1.28307,1.28299,1.28301,25.74
29.12.2020 02:50:00.000,1.28299,1.28307,1.28299,1.28303,28.79
29.12.2020 02:51:00.000,1.28303,1.28305,1.28296,1.28297,28.31
29.12.2020 02:52:00.000,1.28296,1.28302,1.28294,1.28301,17.96
29.12.2020 02:53:00.000,1.28302,1.28306,1.28300,1.28305,31.78
29.12.2020 02:54:00.000,1.28304,1.28304,1.28297,1.28300,17.03
29.12.2020 02:55:00.000,1.28302,1.28307,1.28302,1.28304,16
29.12.2020 02:56:00.000,1.28304,1.28305,1.28291,1.28291,18.35
29.12.2020 02:57:00.000,1.28292,1.28292,1.28284,1.28287,28.97
29.12.2020 02:58:00.000,1.28288,1.28295,1.28286,1.28293,50.37
29.12.2020 02:59:00.000,1.28293,1.28304,1.28293,1.28300,25.47
29.12.2020 03:00:00.000,1.28300,1.28305,1.28293,1.28301,104.12
29.12.2020 03:01:00.000,1.28301,1.28302,1.28289,1.28299,53.71
29.12.2020 03:02:00.000,1.28294,1.28306,1.28293,1.28304,50.5
29.12.2020 03:03:00.000,1.28304,1.28311,1.28295,1.28303,25.84
29.12.2020 03:04:00.000,1.28303,1.28312,1.28302,1.28304,30.84
29.12.2020 03:05:00.000,1.28306,1.28310,1.28302,1.28309,20.22
29.12.2020 03:06:00.000,1.28309,1.28309,1.28292,1.28297,28.19
29.12.2020 03:07:00.000,1.28292,1.28298,1.28285,1.28287,57.5
29.12.2020 03:08:00.000,1.28281,1.28286,1.28278,1.28286,19.27
29.12.2020 03:09:00.000,1.28289,1.28291,1.28282,1.28285,31.3
29.12.2020 03:10:00.000,1.28285,1.28289,1.28284,1.28285,18.52
29.12.2020 03:11:00.000,1.28284,1.28288,1.28281,1.28283,29.23
29.12.2020 03:12:00.000,1.28286,1.28291,1.28283,1.28284,30.84
29.12.2020 03:13:00.000,1.28287,1.28292,1.28284,1.28284,33.05
29.12.2020 03:14:00.000,1.28283,1.28294,1.28283,1.28294,42.53
29.12.2020 03:15:00.000,1.28298,1.28302,1.28293,1.28301,44.92
29.12.2020 03:16:00.000,1.28300,1.28301,1.28298,1.28300,41.14
29.12.2020 03:17:00.000,1.28299,1.28301,1.28286,1.28293,49.6
29.12.2020 03:18:00.000,1.28295,1.28296,1.28292,1.28293,49.97
29.12.2020 03:19:00.000,1.28294,1.28295,1.28292,1.28292,31.14
29.12.2020 03:20:00.000,1.28292,1.28293,1.28292,1.28293,14.62
29.12.2020 03:21:00.000,1.28292,1.28292,1.28285,1.28285,21.47
29.12.2020 03:22:00.000,1.28286,1.28299,1.28285,1.28285,32.09
29.12.2020 03:23:00.000,1.28283,1.28283,1.28276,1.28282,20.43
29.12.2020 03:24:00.000,1.28281,1.28282,1.28276,1.28276,33.63
29.12.2020 03:25:00.000,1.28278,1.28285,1.28269,1.28276,34.92
29.12.2020 03:26:00.000,1.28278,1.28278,1.28268,1.28269,18.57
29.12.2020 03:27:00.000,1.28269,1.28270,1.28267,1.28267,22.82
29.12.2020 03:28:00.000,1.28269,1.28273,1.28262,1.28270,23.69
29.12.2020 03:29:00.000,1.28271,1.28277,1.28267,1.28268,30.81
29.12.2020 03:30:00.000,1.28271,1.28271,1.28271,1.28271,1
29.12.2020 03:31:00.000,1.28271,1.28271,1.28270,1.28270,2
29.12.2020 03:32:00.000,1.28275,1.28281,1.28270,1.28271,28.1
29.12.2020 03:33:00.000,1.28269,1.28272,1.28262,1.28270,24.8
29.12.2020 03:34:00.000,1.28271,1.28271,1.28263,1.28268,18.09
29.12.2020 03:35:00.000,1.28269,1.28271,1.28263,1.28265,11.97
29.12.2020 03:36:00.000,1.28269,1.28276,1.28263,1.28269,31.96
29.12.2020 03:37:00.000,1.28264,1.28272,1.28263,1.28272,17.5
29.12.2020 03:38:00.000,1.28275,1.28280,1.28272,1.28279,12.57
29.12.2020 03:39:00.000,1.28279,1.28279,1.28278,1.28278,4.2
29.12.2020 03:40:00.000,1.28279,1.28279,1.28264,1.28264,14.9
29.12.2020 03:41:00.000,1.28264,1.28281,1.28264,1.28279,34.12
29.12.2020 03:42:00.000,1.28279,1.28279,1.28277,1.28277,2
29.12.2020 03:43:00.000,1.28278,1.28278,1.28277,1.28277,2.57
29.12.2020 03:44:00.000,1.28277,1.28277,1.28269,1.28269,8.97
29.12.2020 03:45:00.000,1.28266,1.28266,1.28262,1.28262,14.92
29.12.2020 03:46:00.000,1.28265,1.28269,1.28262,1.28267,11.52
29.12.2020 03:47:00.000,1.28269,1.28275,1.28269,1.28275,10.88
29.12.2020 03:48:00.000,1.28273,1.28273,1.28270,1.28270,7
29.12.2020 03:49:00.000,1.28270,1.28270,1.28262,1.28268,52.28
29.12.2020 03:50:00.000,1.28268,1.28269,1.28268,1.28269,5.81
29.12.2020 03:51:00.000,1.28269,1.28273,1.28268,1.28270,20.32
29.12.2020 03:52:00.000,1.28268,1.28271,1.28263,1.28263,25.15
29.12.2020 03:53:00.000,1.28262,1.28271,1.28262,1.28262,22.37
29.12.2020 03:54:00.000,1.28262,1.28265,1.28262,1.28262,13.2
29.12.2020 03:55:00.000,1.28264,1.28269,1.28255,1.28255,23.77
29.12.2020 03:56:00.000,1.28257,1.28260,1.28244,1.28246,36.78
29.12.2020 03:57:00.000,1.28246,1.28247,1.28241,1.28246,29.99
29.12.2020 03:58:00.000,1.28246,1.28247,1.28243,1.28245,18.11
29.12.2020 03:59:00.000,1.28245,1.28250,1.28244,1.28245,19.38
29.12.2020 04:00:00.000,1.28248,1.28260,1.28246,1.28256,25.77
29.12.2020 04:01:00.000,1.28254,1.28260,1.28254,1.28258,12.13
29.12.2020 04:02:00.000,1.28258,1.28261,1.28256,1.28259,37.86
29.12.2020 04:03:00.000,1.28260,1.28262,1.28260,1.28262,13.36
29.12.2020 04:04:00.000,1.28261,1.28270,1.28261,1.28262,32.32
29.12.2020 04:05:00.000,1.28263,1.28271,1.28263,1.28263,35.57
29.12.2020 04:06:00.000,1.28264,1.28264,1.28259,1.28261,15.27
29.12.2020 04:07:00.000,1.28263,1.28264,1.28262,1.28263,10
29.12.2020 04:08:00.000,1.28263,1.28269,1.28263,1.28263,18.04
29.12.2020 04:09:00.000,1.28262,1.28272,1.28261,1.28268,19.5
29.12.2020 04:10:00.000,1.28269,1.28271,1.28264,1.28264,11.27
29.12.2020 04:11:00.000,1.28264,1.28264,1.28257,1.28264,23.81
29.12.2020 04:12:00.000,1.28264,1.28267,1.28253,1.28266,25.87
29.12.2020 04:13:00.000,1.28267,1.28271,1.28264,1.28270,35
29.12.2020 04:14:00.000,1.28273,1.28273,1.28270,1.28273,5
29.12.2020 04:15:00.000,1.28273,1.28273,1.28273,1.28273,0
29.12.2020 04:16:00.000,1.28273,1.28273,1.28273,1.28273,0
29.12.2020 04:17:00.000,1.28273,1.28275,1.28270,1.28274,12
29.12.2020 04:18:00.000,1.28273,1.28273,1.28265,1.28266,15
29.12.2020 04:19:00.000,1.28266,1.28270,1.28264,1.28265,10
29.12.2020 04:20:00.000,1.28267,1.28289,1.28267,1.28282,27.85
29.12.2020 04:21:00.000,1.28285,1.28286,1.28278,1.28281,23
29.12.2020 04:22:00.000,1.28280,1.28283,1.28279,1.28281,15
29.12.2020 04:23:00.000,1.28282,1.28286,1.28276,1.28276,17
29.12.2020 04:24:00.000,1.28281,1.28281,1.28277,1.28280,9
29.12.2020 04:25:00.000,1.28282,1.28288,1.28281,1.28281,11
29.12.2020 04:26:00.000,1.28283,1.28283,1.28278,1.28282,19
29.12.2020 04:27:00.000,1.28281,1.28282,1.28280,1.28280,7
29.12.2020 04:28:00.000,1.28280,1.28280,1.28280,1.28280,0
29.12.2020 04:29:00.000,1.28281,1.28282,1.28281,1.28281,8
29.12.2020 04:30:00.000,1.28282,1.28282,1.28282,1.28282,1
29.12.2020 04:31:00.000,1.28282,1.28283,1.28281,1.28283,4
29.12.2020 04:32:00.000,1.28281,1.28282,1.28281,1.28281,6
29.12.2020 04:33:00.000,1.28274,1.28274,1.28272,1.28274,8
29.12.2020 04:34:00.000,1.28273,1.28276,1.28272,1.28274,13
29.12.2020 04:35:00.000,1.28275,1.28276,1.28270,1.28272,14
29.12.2020 04:36:00.000,1.28275,1.28276,1.28266,1.28270,23.5
29.12.2020 04:37:00.000,1.28264,1.28265,1.28263,1.28264,7
29.12.2020 04:38:00.000,1.28263,1.28264,1.28260,1.28264,20.5
29.12.2020 04:39:00.000,1.28261,1.28264,1.28261,1.28264,10
29.12.2020 04:40:00.000,1.28265,1.28265,1.28259,1.28261,15
29.12.2020 04:41:00.000,1.28258,1.28263,1.28257,1.28257,10.5
29.12.2020 04:42:00.000,1.28257,1.28263,1.28256,1.28257,16.7
29.12.2020 04:43:00.000,1.28256,1.28257,1.28256,1.28257,4
29.12.2020 04:44:00.000,1.28258,1.28262,1.28258,1.28260,13.5
29.12.2020 04:45:00.000,1.28259,1.28260,1.28255,1.28258,10.67
29.12.2020 04:46:00.000,1.28256,1.28261,1.28254,1.28254,25.33
29.12.2020 04:47:00.000,1.28256,1.28264,1.28255,1.28262,35.39
29.12.2020 04:48:00.000,1.28262,1.28266,1.28254,1.28263,39.12
29.12.2020 04:49:00.000,1.28262,1.28264,1.28262,1.28263,9
29.12.2020 04:50:00.000,1.28263,1.28265,1.28263,1.28263,13.07
29.12.2020 04:51:00.000,1.28264,1.28264,1.28262,1.28262,5.1
29.12.2020 04:52:00.000,1.28262,1.28263,1.28262,1.28263,4.14
29.12.2020 04:53:00.000,1.28267,1.28267,1.28263,1.28264,26.05
29.12.2020 04:54:00.000,1.28264,1.28265,1.28253,1.28253,21.74
29.12.2020 04:55:00.000,1.28255,1.28262,1.28254,1.28260,30.53
29.12.2020 04:56:00.000,1.28260,1.28261,1.28257,1.28260,10.37
29.12.2020 04:57:00.000,1.28260,1.28262,1.28254,1.28261,10.24
29.12.2020 04:58:00.000,1.28261,1.28267,1.28256,1.28256,26.43
29.12.2020 04:59:00.000,1.28255,1.28269,1.28255,1.28263,23.74
29.12.2020 05:00:00.000,1.28264,1.28266,1.28261,1.28262,14.29
29.12.2020 05:01:00.000,1.28261,1.28266,1.28260,1.28263,20.49
29.12.2020 05:02:00.000,1.28267,1.28270,1.28264,1.28269,24.24
29.12.2020 05:03:00.000,1.28269,1.28277,1.28269,1.28271,12.91
29.12.2020 05:04:00.000,1.28271,1.28293,1.28271,1.28291,43.14
29.12.2020 05:05:00.000,1.28289,1.28295,1.28287,1.28295,17.66
29.12.2020 05:06:00.000,1.28296,1.28297,1.28289,1.28289,13.67
29.12.2020 05:07:00.000,1.28286,1.28289,1.28285,1.28286,21.52
29.12.2020 05:08:00.000,1.28284,1.28288,1.28283,1.28283,26.42
29.12.2020 05:09:00.000,1.28281,1.28282,1.28278,1.28281,11.5
29.12.2020 05:10:00.000,1.28280,1.28282,1.28271,1.28278,18.94
